bytes_in,bytes_out,destination.bytes,source.bytes,network.bytes,event.duration,source.ip,destination.ip,source.port,network.packets,destination.port,attack
76.0,56.0,56.0,76.0,132.0,6220.0,10.10.10.10,10.10.10.30,55564.0,2,258.0,1.0
76.0,56.0,56.0,76.0,132.0,6180.0,10.10.10.10,10.10.10.30,49914.0,2,259.0,1.0
76.0,56.0,56.0,76.0,132.0,6250.0,10.10.10.10,10.10.10.30,58048.0,2,260.0,1.0
76.0,56.0,56.0,76.0,132.0,6270.0,10.10.10.10,10.10.10.30,51464.0,2,261.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.30,47724.0,2,262.0,1.0
76.0,56.0,56.0,76.0,132.0,6290.0,10.10.10.10,10.10.10.30,49208.0,2,265.0,1.0
76.0,56.0,56.0,76.0,132.0,23900.0,10.10.10.10,10.10.10.30,36268.0,2,266.0,1.0
76.0,56.0,56.0,76.0,132.0,6200.0,10.10.10.10,10.10.10.30,51110.0,2,267.0,1.0
76.0,56.0,56.0,76.0,132.0,7480.0,10.10.10.10,10.10.10.30,37310.0,2,268.0,1.0
76.0,56.0,56.0,76.0,132.0,6550.0,10.10.10.10,10.10.10.30,59928.0,2,269.0,1.0
76.0,56.0,56.0,76.0,132.0,6510.0,10.10.10.10,10.10.10.30,32944.0,2,273.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.30,40174.0,2,275.0,1.0
76.0,56.0,56.0,76.0,132.0,6530.0,10.10.10.10,10.10.10.30,58020.0,2,276.0,1.0
76.0,56.0,56.0,76.0,132.0,6280.0,10.10.10.10,10.10.10.30,47726.0,2,277.0,1.0
76.0,56.0,56.0,76.0,132.0,7710.0,10.10.10.10,10.10.10.30,52012.0,2,278.0,1.0
76.0,56.0,56.0,76.0,132.0,6170.0,10.10.10.10,10.10.10.30,45172.0,2,279.0,1.0
76.0,56.0,56.0,76.0,132.0,6280.0,10.10.10.10,10.10.10.30,42024.0,2,280.0,1.0
76.0,56.0,56.0,76.0,132.0,21780.0,10.10.10.10,10.10.10.30,58876.0,2,281.0,1.0
76.0,56.0,56.0,76.0,132.0,7250.0,10.10.10.10,10.10.10.30,45102.0,2,282.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,32916.0,2,283.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.30,49552.0,2,284.0,1.0
76.0,56.0,56.0,76.0,132.0,6480.0,10.10.10.10,10.10.10.30,33648.0,2,285.0,1.0
76.0,56.0,56.0,76.0,132.0,7080.0,10.10.10.10,10.10.10.30,49168.0,2,286.0,1.0
76.0,56.0,56.0,76.0,132.0,7070.0,10.10.10.10,10.10.10.30,59912.0,2,287.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,33130.0,2,288.0,1.0
76.0,56.0,56.0,76.0,132.0,6770.0,10.10.10.10,10.10.10.30,58498.0,2,289.0,1.0
76.0,56.0,56.0,76.0,132.0,8730.0,10.10.10.10,10.10.10.30,39698.0,2,290.0,1.0
76.0,56.0,56.0,76.0,132.0,6360.0,10.10.10.10,10.10.10.30,50590.0,2,291.0,1.0
76.0,56.0,56.0,76.0,132.0,6180.0,10.10.10.10,10.10.10.30,39040.0,2,292.0,1.0
76.0,56.0,56.0,76.0,132.0,7130.0,10.10.10.10,10.10.10.30,49976.0,2,293.0,1.0
76.0,56.0,56.0,76.0,132.0,9660.0,10.10.10.10,10.10.10.30,36752.0,2,294.0,1.0
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.30,45336.0,2,295.0,1.0
76.0,56.0,56.0,76.0,132.0,6190.0,10.10.10.10,10.10.10.30,46094.0,2,296.0,1.0
76.0,56.0,56.0,76.0,132.0,6310.0,10.10.10.10,10.10.10.30,47108.0,2,297.0,1.0
76.0,56.0,56.0,76.0,132.0,7140.0,10.10.10.10,10.10.10.30,60858.0,2,298.0,1.0
76.0,56.0,56.0,76.0,132.0,17050.0,10.10.10.10,10.10.10.30,48574.0,2,299.0,1.0
76.0,56.0,56.0,76.0,132.0,6880.0,10.10.10.10,10.10.10.30,40802.0,2,300.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,35832.0,2,301.0,1.0
76.0,56.0,56.0,76.0,132.0,8160.0,10.10.10.10,10.10.10.30,40772.0,2,302.0,1.0
76.0,56.0,56.0,76.0,132.0,6510.0,10.10.10.10,10.10.10.30,60456.0,2,303.0,1.0
76.0,56.0,56.0,76.0,132.0,6510.0,10.10.10.10,10.10.10.30,43448.0,2,304.0,1.0
76.0,56.0,56.0,76.0,132.0,6500.0,10.10.10.10,10.10.10.30,36988.0,2,305.0,1.0
76.0,56.0,56.0,76.0,132.0,146100.0,10.10.10.10,10.10.10.30,45888.0,2,306.0,1.0
76.0,56.0,56.0,76.0,132.0,8680.0,10.10.10.10,10.10.10.30,36512.0,2,307.0,1.0
76.0,56.0,56.0,76.0,132.0,8090.0,10.10.10.10,10.10.10.30,36862.0,2,308.0,1.0
76.0,56.0,56.0,76.0,132.0,43670.0,10.10.10.10,10.10.10.30,36830.0,2,309.0,1.0
76.0,56.0,56.0,76.0,132.0,899719.0,10.10.10.10,10.10.10.30,37006.0,2,310.0,1.0
76.0,56.0,56.0,76.0,132.0,14860.0,10.10.10.10,10.10.10.30,53118.0,2,311.0,1.0
76.0,56.0,56.0,76.0,132.0,11840.0,10.10.10.10,10.10.10.30,34746.0,2,312.0,1.0
76.0,56.0,56.0,76.0,132.0,13650.0,10.10.10.10,10.10.10.30,45112.0,2,313.0,1.0
76.0,56.0,56.0,76.0,132.0,104100.0,10.10.10.10,10.10.10.30,46742.0,2,314.0,1.0
76.0,56.0,56.0,76.0,132.0,7140.0,10.10.10.10,10.10.10.30,50312.0,2,315.0,1.0
76.0,56.0,56.0,76.0,132.0,7490.0,10.10.10.10,10.10.10.30,45002.0,2,316.0,1.0
76.0,56.0,56.0,76.0,132.0,8160.0,10.10.10.10,10.10.10.30,44212.0,2,317.0,1.0
76.0,56.0,56.0,76.0,132.0,6850.0,10.10.10.10,10.10.10.30,35170.0,2,318.0,1.0
76.0,56.0,56.0,76.0,132.0,6690.0,10.10.10.10,10.10.10.30,58774.0,2,319.0,1.0
76.0,56.0,56.0,76.0,132.0,6720.0,10.10.10.10,10.10.10.30,46760.0,2,320.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,58838.0,2,321.0,1.0
76.0,56.0,56.0,76.0,132.0,6520.0,10.10.10.10,10.10.10.30,40846.0,2,322.0,1.0
76.0,56.0,56.0,76.0,132.0,8990.0,10.10.10.10,10.10.10.30,60962.0,2,323.0,1.0
76.0,56.0,56.0,76.0,132.0,7480.0,10.10.10.10,10.10.10.30,33374.0,2,324.0,1.0
76.0,56.0,56.0,76.0,132.0,6420.0,10.10.10.10,10.10.10.30,56730.0,2,325.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.30,48516.0,2,326.0,1.0
76.0,56.0,56.0,76.0,132.0,6190.0,10.10.10.10,10.10.10.30,47480.0,2,327.0,1.0
76.0,56.0,56.0,76.0,132.0,6240.0,10.10.10.10,10.10.10.30,39274.0,2,328.0,1.0
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.30,60086.0,2,329.0,1.0
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.30,47110.0,2,330.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.30,40838.0,2,331.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.30,55376.0,2,332.0,1.0
76.0,56.0,56.0,76.0,132.0,6530.0,10.10.10.10,10.10.10.30,56276.0,2,333.0,1.0
76.0,56.0,56.0,76.0,132.0,6140.0,10.10.10.10,10.10.10.30,39532.0,2,334.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,36776.0,2,335.0,1.0
76.0,56.0,56.0,76.0,132.0,6290.0,10.10.10.10,10.10.10.30,52330.0,2,336.0,1.0
76.0,56.0,56.0,76.0,132.0,6240.0,10.10.10.10,10.10.10.30,47288.0,2,337.0,1.0
76.0,56.0,56.0,76.0,132.0,6530.0,10.10.10.10,10.10.10.30,60210.0,2,338.0,1.0
76.0,56.0,56.0,76.0,132.0,6290.0,10.10.10.10,10.10.10.30,59926.0,2,339.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.30,52812.0,2,340.0,1.0
76.0,56.0,56.0,76.0,132.0,7330.0,10.10.10.10,10.10.10.30,41074.0,2,341.0,1.0
76.0,56.0,56.0,76.0,132.0,6190.0,10.10.10.10,10.10.10.30,52986.0,2,342.0,1.0
76.0,56.0,56.0,76.0,132.0,7060.0,10.10.10.10,10.10.10.30,54752.0,2,343.0,1.0
76.0,56.0,56.0,76.0,132.0,8480.0,10.10.10.10,10.10.10.30,60502.0,2,344.0,1.0
76.0,56.0,56.0,76.0,132.0,6279.0,10.10.10.10,10.10.10.30,57208.0,2,345.0,1.0
76.0,56.0,56.0,76.0,132.0,10040.0,10.10.10.10,10.10.10.30,46572.0,2,346.0,1.0
76.0,56.0,56.0,76.0,132.0,10860.0,10.10.10.10,10.10.10.30,59628.0,2,347.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,58328.0,2,348.0,1.0
76.0,56.0,56.0,76.0,132.0,9390.0,10.10.10.10,10.10.10.30,32884.0,2,349.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,37344.0,2,350.0,1.0
76.0,56.0,56.0,76.0,132.0,7200.0,10.10.10.10,10.10.10.30,58250.0,2,351.0,1.0
76.0,56.0,56.0,76.0,132.0,6240.0,10.10.10.10,10.10.10.30,49390.0,2,352.0,1.0
76.0,56.0,56.0,76.0,132.0,6190.0,10.10.10.10,10.10.10.30,60554.0,2,353.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,49094.0,2,354.0,1.0
76.0,56.0,56.0,76.0,132.0,7050.0,10.10.10.10,10.10.10.30,58326.0,2,355.0,1.0
76.0,56.0,56.0,76.0,132.0,6270.0,10.10.10.10,10.10.10.30,34706.0,2,356.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,39832.0,2,357.0,1.0
76.0,56.0,56.0,76.0,132.0,6290.0,10.10.10.10,10.10.10.30,55206.0,2,358.0,1.0
76.0,56.0,56.0,76.0,132.0,7680.0,10.10.10.10,10.10.10.30,37632.0,2,359.0,1.0
76.0,56.0,56.0,76.0,132.0,7720.0,10.10.10.10,10.10.10.30,45780.0,2,360.0,1.0
76.0,56.0,56.0,76.0,132.0,11040.0,10.10.10.10,10.10.10.30,36362.0,2,361.0,1.0
76.0,56.0,56.0,76.0,132.0,9670.0,10.10.10.10,10.10.10.30,47814.0,2,362.0,1.0
76.0,56.0,56.0,76.0,132.0,8700.0,10.10.10.10,10.10.10.30,35986.0,2,363.0,1.0
76.0,56.0,56.0,76.0,132.0,6400.0,10.10.10.10,10.10.10.30,34578.0,2,364.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,41570.0,2,365.0,1.0
76.0,56.0,56.0,76.0,132.0,6190.0,10.10.10.10,10.10.10.30,59462.0,2,366.0,1.0
76.0,56.0,56.0,76.0,132.0,7560.0,10.10.10.10,10.10.10.30,50506.0,2,367.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.30,41696.0,2,368.0,1.0
76.0,56.0,56.0,76.0,132.0,6420.0,10.10.10.10,10.10.10.30,45326.0,2,369.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.30,39082.0,2,370.0,1.0
76.0,56.0,56.0,76.0,132.0,7290.0,10.10.10.10,10.10.10.30,46212.0,2,371.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,37456.0,2,372.0,1.0
76.0,56.0,56.0,76.0,132.0,6570.0,10.10.10.10,10.10.10.30,55102.0,2,373.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,38238.0,2,374.0,1.0
76.0,56.0,56.0,76.0,132.0,7080.0,10.10.10.10,10.10.10.30,38442.0,2,375.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.30,55368.0,2,376.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.30,39504.0,2,377.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.30,43280.0,2,378.0,1.0
76.0,56.0,56.0,76.0,132.0,6930.0,10.10.10.10,10.10.10.30,56184.0,2,379.0,1.0
76.0,56.0,56.0,76.0,132.0,7270.0,10.10.10.10,10.10.10.30,35458.0,2,380.0,1.0
76.0,56.0,56.0,76.0,132.0,6240.0,10.10.10.10,10.10.10.30,40714.0,2,381.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,42976.0,2,382.0,1.0
76.0,56.0,56.0,76.0,132.0,7230.0,10.10.10.10,10.10.10.30,59444.0,2,383.0,1.0
76.0,56.0,56.0,76.0,132.0,6210.0,10.10.10.10,10.10.10.30,43288.0,2,384.0,1.0
76.0,56.0,56.0,76.0,132.0,6150.0,10.10.10.10,10.10.10.30,52628.0,2,385.0,1.0
76.0,56.0,56.0,76.0,132.0,6240.0,10.10.10.10,10.10.10.30,38284.0,2,386.0,1.0
76.0,56.0,56.0,76.0,132.0,7310.0,10.10.10.10,10.10.10.30,44592.0,2,387.0,1.0
76.0,56.0,56.0,76.0,132.0,6390.0,10.10.10.10,10.10.10.30,39174.0,2,388.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.30,43114.0,2,389.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.30,33388.0,2,390.0,1.0
76.0,56.0,56.0,76.0,132.0,7320.0,10.10.10.10,10.10.10.30,60462.0,2,391.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.30,56148.0,2,392.0,1.0
76.0,56.0,56.0,76.0,132.0,6290.0,10.10.10.10,10.10.10.30,44960.0,2,393.0,1.0
76.0,56.0,56.0,76.0,132.0,6250.0,10.10.10.10,10.10.10.30,39770.0,2,394.0,1.0
76.0,56.0,56.0,76.0,132.0,8200.0,10.10.10.10,10.10.10.30,47118.0,2,395.0,1.0
76.0,56.0,56.0,76.0,132.0,6850.0,10.10.10.10,10.10.10.30,55934.0,2,396.0,1.0
76.0,56.0,56.0,76.0,132.0,7470.0,10.10.10.10,10.10.10.30,52384.0,2,397.0,1.0
76.0,56.0,56.0,76.0,132.0,6580.0,10.10.10.10,10.10.10.30,54622.0,2,398.0,1.0
76.0,56.0,56.0,76.0,132.0,8480.0,10.10.10.10,10.10.10.30,46854.0,2,399.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,44992.0,2,400.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,56008.0,2,401.0,1.0
76.0,56.0,56.0,76.0,132.0,7190.0,10.10.10.10,10.10.10.30,48118.0,2,402.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.30,46854.0,2,403.0,1.0
76.0,56.0,56.0,76.0,132.0,7000.0,10.10.10.10,10.10.10.30,55342.0,2,404.0,1.0
76.0,56.0,56.0,76.0,132.0,6640.0,10.10.10.10,10.10.10.30,37364.0,2,405.0,1.0
76.0,56.0,56.0,76.0,132.0,6560.0,10.10.10.10,10.10.10.30,57468.0,2,406.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.30,55838.0,2,407.0,1.0
76.0,56.0,56.0,76.0,132.0,6290.0,10.10.10.10,10.10.10.30,33310.0,2,408.0,1.0
76.0,56.0,56.0,76.0,132.0,6360.0,10.10.10.10,10.10.10.30,36582.0,2,409.0,1.0
76.0,56.0,56.0,76.0,132.0,6180.0,10.10.10.10,10.10.10.30,54460.0,2,410.0,1.0
76.0,56.0,56.0,76.0,132.0,6430.0,10.10.10.10,10.10.10.30,48834.0,2,411.0,1.0
76.0,56.0,56.0,76.0,132.0,23500.0,10.10.10.10,10.10.10.30,33744.0,2,412.0,1.0
76.0,56.0,56.0,76.0,132.0,13780.0,10.10.10.10,10.10.10.30,32874.0,2,413.0,1.0
76.0,56.0,56.0,76.0,132.0,7590.0,10.10.10.10,10.10.10.30,51916.0,2,414.0,1.0
76.0,56.0,56.0,76.0,132.0,17740.0,10.10.10.10,10.10.10.30,44200.0,2,415.0,1.0
76.0,56.0,56.0,76.0,132.0,9190.0,10.10.10.10,10.10.10.30,44838.0,2,416.0,1.0
76.0,56.0,56.0,76.0,132.0,8680.0,10.10.10.10,10.10.10.30,36650.0,2,417.0,1.0
76.0,56.0,56.0,76.0,132.0,8320.0,10.10.10.10,10.10.10.30,41946.0,2,418.0,1.0
76.0,56.0,56.0,76.0,132.0,9280.0,10.10.10.10,10.10.10.30,57254.0,2,419.0,1.0
76.0,56.0,56.0,76.0,132.0,8000.0,10.10.10.10,10.10.10.30,41924.0,2,420.0,1.0
76.0,56.0,56.0,76.0,132.0,7360.0,10.10.10.10,10.10.10.30,59938.0,2,421.0,1.0
76.0,56.0,56.0,76.0,132.0,6930.0,10.10.10.10,10.10.10.30,48332.0,2,422.0,1.0
76.0,56.0,56.0,76.0,132.0,8220.0,10.10.10.10,10.10.10.30,56002.0,2,423.0,1.0
76.0,56.0,56.0,76.0,132.0,9330.0,10.10.10.10,10.10.10.30,54842.0,2,424.0,1.0
76.0,56.0,56.0,76.0,132.0,7890.0,10.10.10.10,10.10.10.30,49308.0,2,425.0,1.0
76.0,56.0,56.0,76.0,132.0,8080.0,10.10.10.10,10.10.10.30,59796.0,2,426.0,1.0
76.0,56.0,56.0,76.0,132.0,7070.0,10.10.10.10,10.10.10.30,58346.0,2,427.0,1.0
76.0,56.0,56.0,76.0,132.0,8810.0,10.10.10.10,10.10.10.30,40860.0,2,428.0,1.0
76.0,56.0,56.0,76.0,132.0,7340.0,10.10.10.10,10.10.10.30,36674.0,2,429.0,1.0
76.0,56.0,56.0,76.0,132.0,7650.0,10.10.10.10,10.10.10.30,58986.0,2,430.0,1.0
76.0,56.0,56.0,76.0,132.0,7370.0,10.10.10.10,10.10.10.30,39876.0,2,431.0,1.0
76.0,56.0,56.0,76.0,132.0,6980.0,10.10.10.10,10.10.10.30,43710.0,2,432.0,1.0
76.0,56.0,56.0,76.0,132.0,6640.0,10.10.10.10,10.10.10.30,46270.0,2,433.0,1.0
76.0,56.0,56.0,76.0,132.0,7980.0,10.10.10.10,10.10.10.30,35994.0,2,434.0,1.0
76.0,56.0,56.0,76.0,132.0,7200.0,10.10.10.10,10.10.10.30,53318.0,2,435.0,1.0
76.0,56.0,56.0,76.0,132.0,7740.0,10.10.10.10,10.10.10.30,51340.0,2,436.0,1.0
76.0,56.0,56.0,76.0,132.0,6890.0,10.10.10.10,10.10.10.30,55982.0,2,437.0,1.0
76.0,56.0,56.0,76.0,132.0,7520.0,10.10.10.10,10.10.10.30,46634.0,2,438.0,1.0
76.0,56.0,56.0,76.0,132.0,7020.0,10.10.10.10,10.10.10.30,55854.0,2,439.0,1.0
76.0,56.0,56.0,76.0,132.0,7710.0,10.10.10.10,10.10.10.30,51942.0,2,440.0,1.0
76.0,56.0,56.0,76.0,132.0,96190.0,10.10.10.10,10.10.10.30,33606.0,2,441.0,1.0
76.0,56.0,56.0,76.0,132.0,51500.0,10.10.10.10,10.10.10.30,55104.0,2,442.0,1.0
76.0,56.0,56.0,76.0,132.0,9210.0,10.10.10.10,10.10.10.30,53592.0,2,444.0,1.0
280.0,212.0,212.0,280.0,492.0,139885.0,10.10.10.10,10.10.10.30,53508.0,7,445.0,1.0
76.0,56.0,56.0,76.0,132.0,13290.0,10.10.10.10,10.10.10.30,59768.0,2,446.0,1.0
76.0,56.0,56.0,76.0,132.0,8410.0,10.10.10.10,10.10.10.30,45076.0,2,447.0,1.0
76.0,56.0,56.0,76.0,132.0,9040.0,10.10.10.10,10.10.10.30,51084.0,2,448.0,1.0
76.0,56.0,56.0,76.0,132.0,7470.0,10.10.10.10,10.10.10.30,58432.0,2,449.0,1.0
76.0,56.0,56.0,76.0,132.0,8020.0,10.10.10.10,10.10.10.30,41492.0,2,450.0,1.0
76.0,56.0,56.0,76.0,132.0,7980.0,10.10.10.10,10.10.10.30,42766.0,2,451.0,1.0
76.0,56.0,56.0,76.0,132.0,7120.0,10.10.10.10,10.10.10.30,49674.0,2,452.0,1.0
76.0,56.0,56.0,76.0,132.0,11480.0,10.10.10.10,10.10.10.30,50838.0,2,453.0,1.0
76.0,56.0,56.0,76.0,132.0,8020.0,10.10.10.10,10.10.10.30,54892.0,2,454.0,1.0
76.0,56.0,56.0,76.0,132.0,8610.0,10.10.10.10,10.10.10.30,38824.0,2,455.0,1.0
76.0,56.0,56.0,76.0,132.0,7420.0,10.10.10.10,10.10.10.30,50270.0,2,456.0,1.0
76.0,56.0,56.0,76.0,132.0,6420.0,10.10.10.10,10.10.10.30,51528.0,2,457.0,1.0
76.0,56.0,56.0,76.0,132.0,6150.0,10.10.10.10,10.10.10.30,43292.0,2,458.0,1.0
76.0,56.0,56.0,76.0,132.0,7860.0,10.10.10.10,10.10.10.30,37634.0,2,459.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,58306.0,2,460.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,53316.0,2,461.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.30,52376.0,2,462.0,1.0
76.0,56.0,56.0,76.0,132.0,6980.0,10.10.10.10,10.10.10.30,42540.0,2,463.0,1.0
76.0,56.0,56.0,76.0,132.0,11830.0,10.10.10.10,10.10.10.30,55626.0,2,464.0,1.0
76.0,56.0,56.0,76.0,132.0,11450.0,10.10.10.10,10.10.10.30,41934.0,2,465.0,1.0
76.0,56.0,56.0,76.0,132.0,11080.0,10.10.10.10,10.10.10.30,55050.0,2,466.0,1.0
76.0,56.0,56.0,76.0,132.0,11840.0,10.10.10.10,10.10.10.30,60428.0,2,467.0,1.0
76.0,56.0,56.0,76.0,132.0,11140.0,10.10.10.10,10.10.10.30,46322.0,2,468.0,1.0
76.0,56.0,56.0,76.0,132.0,12800.0,10.10.10.10,10.10.10.30,60306.0,2,469.0,1.0
76.0,56.0,56.0,76.0,132.0,10500.0,10.10.10.10,10.10.10.30,39958.0,2,470.0,1.0
76.0,56.0,56.0,76.0,132.0,6520.0,10.10.10.10,10.10.10.30,60684.0,2,471.0,1.0
76.0,56.0,56.0,76.0,132.0,6390.0,10.10.10.10,10.10.10.30,42390.0,2,472.0,1.0
76.0,56.0,56.0,76.0,132.0,6370.0,10.10.10.10,10.10.10.30,39124.0,2,473.0,1.0
76.0,56.0,56.0,76.0,132.0,6710.0,10.10.10.10,10.10.10.30,42198.0,2,474.0,1.0
76.0,56.0,56.0,76.0,132.0,6270.0,10.10.10.10,10.10.10.30,51126.0,2,475.0,1.0
76.0,56.0,56.0,76.0,132.0,6200.0,10.10.10.10,10.10.10.30,38534.0,2,476.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,49804.0,2,477.0,1.0
76.0,56.0,56.0,76.0,132.0,7340.0,10.10.10.10,10.10.10.30,38330.0,2,478.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,56090.0,2,479.0,1.0
76.0,56.0,56.0,76.0,132.0,6400.0,10.10.10.10,10.10.10.30,57932.0,2,480.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,46202.0,2,481.0,1.0
76.0,56.0,56.0,76.0,132.0,7020.0,10.10.10.10,10.10.10.30,43282.0,2,482.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.30,35082.0,2,483.0,1.0
76.0,56.0,56.0,76.0,132.0,6290.0,10.10.10.10,10.10.10.30,43608.0,2,484.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,57456.0,2,485.0,1.0
76.0,56.0,56.0,76.0,132.0,7130.0,10.10.10.10,10.10.10.30,42300.0,2,486.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,34202.0,2,487.0,1.0
76.0,56.0,56.0,76.0,132.0,6200.0,10.10.10.10,10.10.10.30,49410.0,2,488.0,1.0
76.0,56.0,56.0,76.0,132.0,6260.0,10.10.10.10,10.10.10.30,42680.0,2,489.0,1.0
76.0,56.0,56.0,76.0,132.0,14300.0,10.10.10.10,10.10.10.30,36902.0,2,490.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,51600.0,2,491.0,1.0
76.0,56.0,56.0,76.0,132.0,7120.0,10.10.10.10,10.10.10.30,57126.0,2,492.0,1.0
76.0,56.0,56.0,76.0,132.0,6370.0,10.10.10.10,10.10.10.30,53328.0,2,493.0,1.0
76.0,56.0,56.0,76.0,132.0,7470.0,10.10.10.10,10.10.10.30,43244.0,2,494.0,1.0
76.0,56.0,56.0,76.0,132.0,6520.0,10.10.10.10,10.10.10.30,57500.0,2,495.0,1.0
76.0,56.0,56.0,76.0,132.0,6450.0,10.10.10.10,10.10.10.30,57832.0,2,496.0,1.0
76.0,56.0,56.0,76.0,132.0,6280.0,10.10.10.10,10.10.10.30,53348.0,2,497.0,1.0
76.0,56.0,56.0,76.0,132.0,12710.0,10.10.10.10,10.10.10.30,60796.0,2,498.0,1.0
76.0,56.0,56.0,76.0,132.0,7980.0,10.10.10.10,10.10.10.30,37814.0,2,499.0,1.0
76.0,56.0,56.0,76.0,132.0,6870.0,10.10.10.10,10.10.10.30,49400.0,2,500.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.30,40380.0,2,501.0,1.0
76.0,56.0,56.0,76.0,132.0,7670.0,10.10.10.10,10.10.10.30,46830.0,2,502.0,1.0
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.30,58074.0,2,503.0,1.0
76.0,56.0,56.0,76.0,132.0,6370.0,10.10.10.10,10.10.10.30,33814.0,2,504.0,1.0
76.0,56.0,56.0,76.0,132.0,6280.0,10.10.10.10,10.10.10.30,50156.0,2,505.0,1.0
76.0,56.0,56.0,76.0,132.0,7440.0,10.10.10.10,10.10.10.30,41824.0,2,506.0,1.0
76.0,56.0,56.0,76.0,132.0,6630.0,10.10.10.10,10.10.10.30,33198.0,2,507.0,1.0
76.0,56.0,56.0,76.0,132.0,6480.0,10.10.10.10,10.10.10.30,44786.0,2,508.0,1.0
76.0,56.0,56.0,76.0,132.0,6280.0,10.10.10.10,10.10.10.30,43224.0,2,509.0,1.0
76.0,56.0,56.0,76.0,132.0,11310.0,10.10.10.10,10.10.10.30,48418.0,2,510.0,1.0
76.0,56.0,56.0,76.0,132.0,9060.0,10.10.10.10,10.10.10.30,34076.0,2,511.0,1.0
76.0,56.0,56.0,76.0,132.0,6480.0,10.10.10.10,10.10.10.30,49158.0,2,512.0,1.0
